Time (s),EMG_Smoothed,Labels,Code
0.121012101210121,0.013962354468349036,Idle,0
0.122012201220122,0.01390199294068231,Idle,0
0.123012301230123,0.01392156478539231,Idle,0
0.124012401240124,0.01387575867502143,Idle,0
0.125012501250125,0.014184453239850126,Idle,0
0.126012601260126,0.014351429081896669,Idle,0
0.127012701270127,0.014304170554397522,Idle,0
0.128012801280128,0.014341100235030312,Idle,0
0.129012901290129,0.01423534142712127,Idle,0
0.13001300130013,0.014259545670313819,Idle,0
0.131013101310131,0.014486217275406228,Idle,0
0.132013201320132,0.014595253041857725,Idle,0
0.133013301330133,0.014905361964998474,Idle,0
0.134013401340134,0.014761892508380977,Idle,0
0.135013501350135,0.01470793609763962,Idle,0
0.136013601360136,0.015030692065950708,Idle,0
0.137013701370137,0.014746633288331874,Idle,0
0.138013801380138,0.014674204576629617,Idle,0
0.139013901390139,0.014852581084162568,Idle,0
0.14001400140014,0.014582992233495108,Idle,0
0.141014101410141,0.014608824273834572,Idle,0
0.142014201420142,0.01450084402665272,Idle,0
0.143014301430143,0.01467970045660451,Idle,0
0.144014401440144,0.014401322613263354,Idle,0
0.145014501450145,0.014321158562692997,Idle,0
0.146014601460146,0.014643020719173862,Idle,0
0.147014701470147,0.014862933500356536,Idle,0
0.148014801480148,0.014846143351426698,Idle,0
0.149014901490149,0.01477653586394539,Idle,0
0.15001500150015,0.014843375267875613,Idle,0
0.151015101510151,0.014411064266693658,Idle,0
0.152015201520152,0.014640302624507518,Idle,0
0.153015301530153,0.01456130056107575,Idle,0
0.154015401540154,0.014612041328488423,Idle,0
0.155015501550155,0.014535619850620522,Idle,0
0.156015601560156,0.014599197745643638,Idle,0
0.157015701570157,0.01470585292628303,Idle,0
0.158015801580158,0.014666739546327596,Idle,0
0.159015901590159,0.0147347096523271,Idle,0
0.16001600160016,0.014799703684419574,Idle,0
0.161016101610161,0.01520925909868129,Idle,0
0.162016201620162,0.015456010224668946,Idle,0
0.163016301630163,0.015493131856842054,Idle,0
0.164016401640164,0.01536213684990342,Idle,0
0.165016501650165,0.015619442813950729,Idle,0
0.166016601660166,0.01557543850618363,Idle,0
0.167016701670167,0.015500537489706444,Idle,0
0.168016801680168,0.015525713577096423,Idle,0
0.169016901690169,0.015418346524249707,Idle,0
0.17001700170017,0.015275797560596875,Idle,0
0.171017101710171,0.015282598592959837,Idle,0
0.172017201720172,0.01536375431706313,Idle,0
0.173017301730173,0.015144771049728752,Idle,0
0.174017401740174,0.015310869527504578,Idle,0
0.175017501750175,0.015393878766557083,Idle,0
0.176017601760176,0.015269614523791455,Idle,0
0.177017701770177,0.015137308610493443,Idle,0
0.178017801780178,0.015224125466364445,Idle,0
0.179017901790179,0.015148089458064309,Idle,0
0.18001800180018,0.015266897393105421,Idle,0
0.181018101810181,0.015342162603980481,Idle,0
0.182018201820182,0.01514897391533352,Idle,0
0.183018301830183,0.015010260592729604,Idle,0
0.184018401840184,0.014998758667485934,Idle,0
0.185018501850185,0.014975981674782904,Idle,0
0.186018601860186,0.014953041309148216,Idle,0
0.187018701870187,0.014805833059861797,Idle,0
0.188018801880188,0.014836539376924288,Idle,0
0.189018901890189,0.014668945993775705,Idle,0
0.19001900190019,0.014602462750895138,Idle,0
0.191019101910191,0.014609381460143015,Idle,0
0.192019201920192,0.014641221571536162,Idle,0
0.193019301930193,0.014631418374587651,Idle,0
0.194019401940194,0.014692243104080642,Idle,0
0.195019501950195,0.014769905873333383,Idle,0
0.196019601960196,0.014606769032977413,Idle,0
0.197019701970197,0.014527008039540417,Idle,0
0.198019801980198,0.014551309426619616,Idle,0
0.199019901990199,0.0144933328409426,Idle,0
0.2000200020002,0.014360300660056722,Idle,0
0.201020102010201,0.014764209107287249,Idle,0
0.202020202020202,0.014609890105134467,Idle,0
0.203020302030203,0.014441728488293802,Idle,0
0.204020402040204,0.01454001214996227,Idle,0
0.205020502050205,0.014531711281633775,Idle,0
0.206020602060206,0.014708069393341624,Idle,0
0.207020702070207,0.015031533739602827,Idle,0
0.208020802080208,0.015032025934142946,Idle,0
0.209020902090209,0.014962430873814086,Idle,0
0.21002100210021,0.01508318656540868,Idle,0
0.211021102110211,0.014985477168088436,Idle,0
0.212021202120212,0.015029673066051626,Idle,0
0.213021302130213,0.01498571238487636,Idle,0
0.214021402140214,0.014964655695811045,Idle,0
0.215021502150215,0.015116507859469492,Idle,0
0.216021602160216,0.015140644120927743,Idle,0
0.217021702170217,0.0154456830309131,Idle,0
0.218021802180218,0.015623635043800555,Idle,0
0.219021902190219,0.016035016572913195,Idle,0
0.22002200220022,0.015809946173678452,Idle,0
0.221022102210221,0.015883832980950332,Idle,0
0.222022202220222,0.01568618455342022,Idle,0
0.223022302230223,0.015565458601982149,Idle,0
0.224022402240224,0.015789687286326563,Idle,0
0.225022502250225,0.015423199424409532,Idle,0
0.226022602260226,0.015342526084722705,Idle,0
0.227022702270227,0.015420814877289387,Idle,0
0.228022802280228,0.015413778329159567,Idle,0
0.229022902290229,0.015575232427352703,Idle,0
0.23002300230023,0.01565525659950222,Idle,0
0.231023102310231,0.01534590401357508,Idle,0
0.232023202320232,0.015232465879195656,Idle,0
0.233023302330233,0.01488841996425578,Idle,0
0.234023402340234,0.015073182094743797,Idle,0
0.235023502350235,0.01506253053734226,Idle,0
0.236023602360236,0.014709233084089135,Idle,0
0.237023702370237,0.014673811690663157,Idle,0
0.238023802380238,0.01469419334630399,Idle,0
0.239023902390239,0.014378739806316156,Idle,0
0.24002400240024,0.014455331843328893,Idle,0
0.241024102410241,0.0144158755836877,Idle,0
0.242024202420242,0.014475411345587412,Idle,0
0.243024302430243,0.01414497881913368,Idle,0
0.244024402440244,0.014173264404018438,Idle,0
0.245024502450245,0.013905767596065342,Idle,0
0.246024602460246,0.013510637373488303,Idle,0
0.247024702470247,0.013435330833558527,Idle,0
0.248024802480248,0.013287200519749472,Idle,0
0.249024902490249,0.013276644786667678,Idle,0
0.25002500250025,0.013261176346912673,Idle,0
0.251025102510251,0.013294742842945208,Idle,0
0.252025202520252,0.013571213040121198,Idle,0
0.253025302530253,0.013683787014222737,Idle,0
0.254025402540254,0.013601077070401238,Idle,0
0.255025502550255,0.013615914400803121,Idle,0
0.256025602560256,0.013533721814037506,Idle,0
0.257025702570257,0.01347076626453012,Idle,0
0.258025802580258,0.013897557761770932,Idle,0
0.259025902590259,0.013675433524790396,Idle,0
0.26002600260026,0.013689115281978822,Idle,0
0.261026102610261,0.013466803658474694,Idle,0
0.262026202620262,0.01329908635678437,Idle,0
0.263026302630263,0.013388530270251676,Idle,0
0.264026402640264,0.013448055910407491,Idle,0
0.265026502650265,0.013531975385035361,Idle,0
0.266026602660266,0.013665472344877453,Idle,0
0.267026702670267,0.013619358228054554,Idle,0
0.268026802680268,0.01334168283681556,Idle,0
0.269026902690269,0.01341264226703324,Idle,0
0.27002700270027,0.013401975747552612,Idle,0
0.271027102710271,0.01326487533071114,Idle,0
0.272027202720272,0.01291242332872322,Idle,0
0.273027302730273,0.012979582551030973,Idle,0
0.274027402740274,0.013082855848523664,Idle,0
0.275027502750275,0.013006604696161906,Idle,0
0.276027602760276,0.01307829034092922,Idle,0
0.277027702770277,0.013371007591003597,Idle,0
0.278027802780278,0.013337613324588354,Idle,0
0.279027902790279,0.01375401656236354,Idle,0
0.28002800280028,0.013755324759225834,Idle,0
0.281028102810281,0.013576443969190374,Idle,0
0.282028202820282,0.013687040613639814,Idle,0
0.283028302830283,0.013844541964189053,Idle,0
0.284028402840284,0.013989461499632424,Idle,0
0.285028502850285,0.014358690996334493,Idle,0
0.286028602860286,0.014350880529611778,Idle,0
0.287028702870287,0.01435986062801106,Idle,0
0.288028802880288,0.014430611310631529,Idle,0
0.289028902890289,0.014616321295678646,Idle,0
0.29002900290029,0.014841239848095393,Idle,0
0.291029102910291,0.01485460845256901,Idle,0
0.292029202920292,0.014947278929907529,Idle,0
0.293029302930293,0.01490130904939116,Idle,0
0.294029402940294,0.014955673822015804,Idle,0
0.295029502950295,0.01470102315030021,Idle,0
0.296029602960296,0.014665074177188826,Idle,0
0.297029702970297,0.014786508320642575,Idle,0
0.298029802980298,0.014740972876068773,Idle,0
0.299029902990299,0.014872043791027256,Idle,0
0.3000300030003,0.01507107518369061,Idle,0
0.301030103010301,0.014765704304777217,Idle,0
0.302030203020302,0.014925676093413633,Idle,0
0.303030303030303,0.014856414107987086,Idle,0
0.304030403040304,0.014878281242137739,Idle,0
0.305030503050305,0.014911200333970443,Idle,0
0.306030603060306,0.014825563361556557,Idle,0
0.307030703070307,0.014529431143875593,Idle,0
0.308030803080308,0.014626929278054897,Idle,0
0.309030903090309,0.014692189132406911,Idle,0
0.31003100310031,0.014555008235990617,Idle,0
0.311031103110311,0.01483240507284853,Idle,0
0.312031203120312,0.014542855473325388,Idle,0
0.313031303130313,0.014523268085669698,Idle,0
0.314031403140314,0.014501007375057946,Idle,0
0.315031503150315,0.01430726015787889,Idle,0
0.316031603160316,0.014277854940292439,Idle,0
0.317031703170317,0.01385356895911544,Idle,0
0.318031803180318,0.013724109128398413,Idle,0
0.319031903190319,0.013234816098955946,Idle,0
0.32003200320032,0.01333611846926961,Idle,0
0.321032103210321,0.01338721293170875,Idle,0
0.322032203220322,0.013358426616712969,Idle,0
0.323032303230323,0.01342546746091104,Idle,0
0.324032403240324,0.013306263048178127,Idle,0
0.325032503250325,0.013479012951646748,Idle,0
0.326032603260326,0.013565053880942184,Idle,0
0.327032703270327,0.013492657492102338,Idle,0
0.328032803280328,0.013485044206813375,Idle,0
0.329032903290329,0.013290430868800855,Idle,0
0.33003300330033,0.013490409797440915,Idle,0
0.331033103310331,0.013906640176124821,Idle,0
0.332033203320332,0.013945443929639211,Idle,0
0.333033303330333,0.014154010749883171,Idle,0
0.334033403340334,0.01398566746567762,Idle,0
0.335033503350335,0.013957760187192001,Idle,0
0.336033603360336,0.014218517831498396,Idle,0
0.337033703370337,0.01425806770845636,Idle,0
0.338033803380338,0.01424388346685789,Idle,0
0.339033903390339,0.014590506103369956,Idle,0
0.34003400340034,0.014637667525646493,Idle,0
0.341034103410341,0.014683174441165719,Idle,0
0.342034203420342,0.014810005947946467,Idle,0
0.343034303430343,0.014934249143894542,Idle,0
0.344034403440344,0.0149865605374273,Idle,0
0.345034503450345,0.015198975445771163,Idle,0
0.346034603460346,0.015373907663982665,Idle,0
0.347034703470347,0.015200752114873588,Idle,0
0.348034803480348,0.015339049943372676,Idle,0
0.349034903490349,0.0154155470470335,Idle,0
0.35003500350035,0.015348517286684751,Idle,0
0.351035103510351,0.015570698038268035,Idle,0
0.352035203520352,0.015136270598470981,Idle,0
0.353035303530353,0.015044451643494597,Idle,0
0.354035403540354,0.015137585326504267,Idle,0
0.355035503550355,0.01501699163052671,Idle,0
0.356035603560356,0.014904679365605328,Idle,0
0.357035703570357,0.014813745647568563,Idle,0
0.358035803580358,0.014342200037192098,Idle,0
0.359035903590359,0.014480500115943496,Idle,0
0.36003600360036,0.014508908871987197,Idle,0
0.361036103610361,0.01456908295042326,Idle,0
0.362036203620362,0.014540129215046287,Idle,0
0.363036303630363,0.014381618772225725,Idle,0
0.364036403640364,0.014415401793761964,Idle,0
0.365036503650365,0.014204582668344116,Idle,0
0.366036603660366,0.014240931474663512,Idle,0
0.367036703670367,0.014300077037874717,Idle,0
0.368036803680368,0.01437524224911296,Idle,0
0.369036903690369,0.014494214143133828,Idle,0
0.37003700370037,0.014514494827868648,Idle,0
0.371037103710371,0.014624895305241565,Idle,0
0.372037203720372,0.014726868770573184,Idle,0
0.373037303730373,0.01469026113565365,Idle,0
0.374037403740374,0.01462050184693774,Idle,0
0.375037503750375,0.014487882204188748,Idle,0
0.376037603760376,0.01449020869161109,Idle,0
0.377037703770377,0.01437420748859539,Idle,0
0.378037803780378,0.014543577934562577,Idle,0
0.379037903790379,0.014245032609571813,Idle,0
0.38003800380038,0.014292516061847503,Idle,0
0.381038103810381,0.014391117951127831,Idle,0
0.382038203820382,0.014331291421859772,Idle,0
0.383038303830383,0.014131724898816655,Idle,0
0.384038403840384,0.014109575620364712,Idle,0
0.385038503850385,0.01391473828539812,Idle,0
0.386038603860386,0.01388748685951833,Idle,0
0.387038703870387,0.014008920396952949,Idle,0
0.388038803880388,0.013975884425172544,Idle,0
0.389038903890389,0.013932163689835436,Idle,0
0.39003900390039,0.013974857541033375,Idle,0
0.391039103910391,0.0141817222071691,Idle,0
0.392039203920392,0.014217120270046835,Idle,0
0.393039303930393,0.014133296216277293,Idle,0
0.394039403940394,0.013980549667625037,Idle,0
0.395039503950395,0.014005393037864243,Idle,0
0.396039603960396,0.013934816856985732,Idle,0
0.397039703970397,0.014002210738825523,Idle,0
0.398039803980398,0.01420793967205205,Idle,0
0.399039903990399,0.014165518472908508,Idle,0
0.4000400040004,0.014164500784369946,Idle,0
0.401040104010401,0.0141594357365998,Idle,0
0.402040204020402,0.01420942718931535,Idle,0
0.403040304030403,0.014230411681102222,Idle,0
0.404040404040404,0.014313806615781742,Idle,0
0.405040504050405,0.014279879387748363,Idle,0
0.406040604060406,0.014324379762892234,Idle,0
0.407040704070407,0.014280544619890725,Idle,0
0.408040804080408,0.014261204917454423,Idle,0
0.409040904090409,0.014190114758689679,Idle,0
0.41004100410041,0.014402042060054058,Idle,0
0.411041104110411,0.01407047354927148,Idle,0
0.412041204120412,0.014192000071319702,Idle,0
0.413041304130413,0.014388413662794084,Idle,0
0.414041404140414,0.014571844970670243,Idle,0
0.415041504150415,0.014746180050469857,Idle,0
0.416041604160416,0.014698615776145006,Idle,0
0.417041704170417,0.014752437313173928,Idle,0
0.418041804180418,0.014736671442521596,Idle,0
0.419041904190419,0.014756998662389394,Idle,0
0.42004200420042,0.014620206533668153,Idle,0
0.421042104210421,0.014475806881124797,Idle,0
0.422042204220422,0.014511373150887583,Idle,0
0.423042304230423,0.014450659129643485,Idle,0
0.424042404240424,0.014326965677982093,Idle,0
0.425042504250425,0.014173813669374846,Idle,0
0.426042604260426,0.01394744746731656,Idle,0
0.427042704270427,0.014101324919158864,Idle,0
0.428042804280428,0.014145886712150035,Idle,0
0.4290429042904291,0.014154392550394898,Idle,0
0.43004300430043,0.013808923245569513,Idle,0
0.431043104310431,0.013375496086119359,Idle,0
0.432043204320432,0.01354423788717401,Idle,0
0.433043304330433,0.013415586584628719,Idle,0
0.434043404340434,0.013593580445628013,Idle,0
0.435043504350435,0.01361100680709083,Idle,0
0.436043604360436,0.013324282193531461,Idle,0
0.437043704370437,0.013386015475693501,Idle,0
0.438043804380438,0.013535789841928467,Idle,0
0.439043904390439,0.013354841062489128,Idle,0
0.44004400440044,0.013628914699855966,Idle,0
0.441044104410441,0.013680297645006485,Idle,0
0.442044204420442,0.013452770439585789,Idle,0
0.443044304430443,0.013662288679755278,Idle,0
0.4440444044404441,0.01358183593870692,Idle,0
0.445044504450445,0.013466469648150216,Idle,0
0.446044604460446,0.01331628320721913,Idle,0
0.447044704470447,0.013636930543045524,Idle,0
0.448044804480448,0.01344061857811519,Idle,0
0.449044904490449,0.01363049688835498,Idle,0
0.45004500450045,0.013724384988158684,Idle,0
0.451045104510451,0.013534680277586527,Idle,0
0.452045204520452,0.013582012108294444,Idle,0
0.453045304530453,0.013711911115439443,Idle,0
0.454045404540454,0.013808785419299722,Idle,0
0.455045504550455,0.014078573063802708,Idle,0
0.456045604560456,0.014203935855010156,Idle,0
0.457045704570457,0.014390692336300023,Idle,0
0.458045804580458,0.014510283054242968,Idle,0
0.4590459045904591,0.014547544686769626,Idle,0
0.46004600460046,0.014732110243363508,Idle,0
0.461046104610461,0.014842436731621424,Idle,0
0.462046204620462,0.014822461871575952,Idle,0
0.463046304630463,0.01529004417228108,Idle,0
0.464046404640464,0.015203150342576617,Idle,0
0.465046504650465,0.015131365068432087,Idle,0
0.466046604660466,0.014929597977085783,Idle,0
0.467046704670467,0.015055573859643507,Idle,0
0.468046804680468,0.015035922758445038,Idle,0
0.469046904690469,0.01497873360031046,Idle,0
0.47004700470047,0.014965726567024617,Idle,0
0.471047104710471,0.014874186176530298,Idle,0
0.472047204720472,0.0147760202608138,Idle,0
0.4730473047304731,0.014877656876125874,Idle,0
0.4740474047404741,0.014916381255395988,Idle,0
0.475047504750475,0.015207495525281377,Idle,0
0.476047604760476,0.015346627713894646,Idle,0
0.477047704770477,0.015294565312388354,Idle,0
0.478047804780478,0.015138314408079315,Idle,0
0.479047904790479,0.01517813706092647,Idle,0
0.48004800480048,0.01516829717227945,Idle,0
0.481048104810481,0.0152546547430202,Idle,0
0.482048204820482,0.01535650040136939,Idle,0
0.483048304830483,0.01568546303553607,Idle,0
0.484048404840484,0.015539038018100111,Idle,0
0.485048504850485,0.015383458126780561,Idle,0
0.486048604860486,0.015420829372941777,Idle,0
0.487048704870487,0.015284382715841925,Idle,0
0.4880488048804881,0.015323126438463763,Idle,0
0.4890489048904891,0.01518636599902152,Idle,0
0.49004900490049,0.015005691663119988,Idle,0
0.491049104910491,0.014806984974657381,Idle,0
0.492049204920492,0.014911815725982365,Idle,0
0.493049304930493,0.015000993867712644,Idle,0
0.494049404940494,0.015077520908325244,Idle,0
0.495049504950495,0.015053086030924246,Idle,0
0.496049604960496,0.01513444732222494,Idle,0
0.497049704970497,0.014980774800466203,Idle,0
0.498049804980498,0.014796596510515583,Idle,0
0.499049904990499,0.014808228319664671,Idle,0
0.5000500050005,0.014621744206614488,Idle,0
0.5010501050105011,0.014680655319548592,Idle,0
0.502050205020502,0.01447212810394703,Idle,0
0.5030503050305031,0.01439490035364071,Idle,0
0.504050405040504,0.014229961391241596,Idle,0
0.5050505050505051,0.014340374628605924,Idle,0
0.506050605060506,0.014404014763135874,Idle,0
0.5070507050705071,0.014470903624028456,Idle,0
0.508050805080508,0.014392348444242383,Idle,0
0.5090509050905091,0.014378184072553915,Idle,0
0.51005100510051,0.014172847394300456,Idle,0
0.5110511051105111,0.014231805767976686,Idle,0
0.512051205120512,0.014284787196654906,Idle,0
0.513051305130513,0.014061644028399791,Idle,0
0.5140514051405141,0.013837169997591959,Idle,0
0.515051505150515,0.013755796681639319,Idle,0
0.5160516051605161,0.013852767386887793,Idle,0
0.517051705170517,0.013893632733931398,Idle,0
0.5180518051805181,0.014212098264399193,Idle,0
0.519051905190519,0.014188912127570685,Idle,0
0.5200520052005201,0.014380822306872135,Idle,0
0.521052105210521,0.014485198201679263,Idle,0
0.5220522052205221,0.014564884732699497,Idle,0
0.523052305230523,0.014750525008423469,Idle,0
0.5240524052405241,0.014770932008242007,Idle,0
0.525052505250525,0.014969351725417968,Idle,0
0.5260526052605261,0.015000184166917783,Idle,0
0.527052705270527,0.01497969168865301,Idle,0
0.528052805280528,0.014873985891608692,Idle,0
0.5290529052905291,0.015007419753768375,Idle,0
0.53005300530053,0.015051019728251841,Idle,0
0.5310531053105311,0.015039165105717497,Idle,0
0.532053205320532,0.014906917001319046,Idle,0
0.5330533053305331,0.015080963990605656,Idle,0
0.534053405340534,0.015014743938787378,Idle,0
0.5350535053505351,0.015290276694105074,Idle,0
0.536053605360536,0.015267056962981609,Idle,0
0.5370537053705371,0.01528054826805817,Idle,0
0.538053805380538,0.01509372391032262,Idle,0
0.5390539053905391,0.01493574739767001,Idle,0
0.54005400540054,0.0145797565419884,Idle,0
0.5410541054105411,0.014584612989960158,Idle,0
0.5420542054205421,0.014678942859120494,Idle,0
0.543054305430543,0.014579276874588801,Idle,0
0.5440544054405441,0.014902507051800882,Idle,0
0.545054505450545,0.0150472000465713,Idle,0
0.5460546054605461,0.01522081170071834,Idle,0
0.547054705470547,0.01490498575038784,Idle,0
0.5480548054805481,0.01502240933099653,Idle,0
0.549054905490549,0.014781491396412919,Idle,0
0.5500550055005501,0.014684168099059413,Idle,0
0.551055105510551,0.014648127126637484,Idle,0
0.5520552055205521,0.014621823986042755,Idle,0
0.553055305530553,0.014458738075930178,Idle,0
0.5540554055405541,0.014390469013569095,Idle,0
0.555055505550555,0.014170105046412149,Idle,0
0.5560556055605561,0.014103466110762302,Idle,0
0.5570557055705571,0.014001458213413557,Idle,0
0.558055805580558,0.013878369489109983,Idle,0
0.5590559055905591,0.013849885407071539,Idle,0
0.56005600560056,0.01376238067542814,Idle,0
0.5610561056105611,0.013356945993601804,Idle,0
0.562056205620562,0.013635359910445389,Idle,0
0.5630563056305631,0.013229107806847832,Idle,0
0.564056405640564,0.013347767680407073,Idle,0
0.5650565056505651,0.01328589647298789,Idle,0
0.566056605660566,0.013622730143633875,Idle,0
0.5670567056705671,0.013499549211642915,Idle,0
0.568056805680568,0.013632089706520748,Idle,0
0.5690569056905691,0.013480138439612809,Idle,0
0.57005700570057,0.013684985161925048,Idle,0
0.5710571057105711,0.013790511945561912,Idle,0
0.5720572057205721,0.014073598910450201,Idle,0
0.573057305730573,0.014078904236266707,Idle,0
0.5740574057405741,0.013917120272265044,Idle,0
0.575057505750575,0.013784903140002731,Idle,0
0.5760576057605761,0.013612580271901323,Idle,0
0.577057705770577,0.01351715294913353,Idle,0
0.5780578057805781,0.013661770261603893,Idle,0
0.579057905790579,0.013753144751899168,Idle,0
0.5800580058005801,0.013801123358703798,Idle,0
0.581058105810581,0.013811740300726863,Idle,0
0.5820582058205821,0.014055232069013726,Idle,0
0.583058305830583,0.013962713096829203,Idle,0
0.5840584058405841,0.013957690537272313,Idle,0
0.585058505850585,0.014177289615669395,Idle,0
0.5860586058605861,0.014266183848084726,Idle,0
0.5870587058705871,0.014363878967247121,Idle,0
0.588058805880588,0.014217385015550588,Idle,0
0.5890589058905891,0.014410834679926699,Idle,0
0.59005900590059,0.014594546600058407,Idle,0
0.5910591059105911,0.014684643272616949,Idle,0
0.592059205920592,0.014605379839671435,Idle,0
0.5930593059305931,0.014537590701229354,Idle,0
0.594059405940594,0.014803880724464395,Idle,0
0.5950595059505951,0.014923790405687453,Idle,0
0.596059605960596,0.01483969097897303,Idle,0
0.5970597059705971,0.014826630214414984,Idle,0
0.598059805980598,0.014942095458962001,Idle,0
0.5990599059905991,0.014864823428969668,Idle,0
0.6000600060006,0.014777140409152706,Idle,0
0.6010601060106011,0.014612982835783215,Idle,0
0.6020602060206021,0.014841742934644032,Idle,0
0.603060306030603,0.014947998923645029,Idle,0
