Time (s),EMG,Label,Session
0.038003800380038005,-0.013843016951977823,Idle,sim_1
0.039003900390039,0.03158920827241864,Idle,sim_1
0.040004000400040006,-0.006150269599446215,Idle,sim_1
0.041004100410041,-0.010398830468774736,Idle,sim_1
0.04200420042004201,-0.016964901950025667,Idle,sim_1
0.043004300430043,-0.004144739118042986,Idle,sim_1
0.04400440044004401,0.0006255565014643861,Idle,sim_1
0.045004500450045004,0.015276803075186716,Idle,sim_1
0.04600460046004601,-0.02333776798895719,Idle,sim_1
0.047004700470047005,0.022757836460413447,Idle,sim_1
0.048004800480048,-0.0027087767990474068,Idle,sim_1
0.049004900490049005,-0.03772133914588381,Idle,sim_1
0.05000500050005,-0.010168275875314426,Idle,sim_1
0.051005100510051006,0.013353209398009219,Idle,sim_1
0.052005200520052,-0.003747952858410861,Idle,sim_1
0.05300530053005301,0.013906249809396656,Idle,sim_1
0.054005400540054004,-0.017534434747283223,Idle,sim_1
0.05500550055005501,-0.0008221329293493663,Idle,sim_1
0.056005600560056004,-0.027592336739874664,Idle,sim_1
0.05700570057005701,0.029558928569161706,Idle,sim_1
0.058005800580058005,-0.013009292736168614,Idle,sim_1
0.05900590059005901,-0.0005332449059035472,Idle,sim_1
0.060006000600060005,-0.009470204473111617,Idle,sim_1
0.06100610061006101,0.00821355371725942,Idle,sim_1
0.062006200620062006,-0.04244070581952864,Idle,sim_1
0.063006300630063,-0.031027278754529885,Idle,sim_1
0.064006400640064,-0.01871710032681752,Idle,sim_1
0.06500650065006501,-0.00105133314383127,Idle,sim_1
0.066006600660066,0.018281962832802624,Idle,sim_1
0.067006700670067,-0.004488816004120078,Idle,sim_1
0.06800680068006801,0.005476924297095069,Idle,sim_1
0.06900690069006901,0.00919071432373927,Idle,sim_1
0.07000700070007,-0.011224928097048767,Idle,sim_1
0.071007100710071,0.027319371577931947,Idle,sim_1
0.07200720072007201,-0.021418642542465758,Idle,sim_1
0.07300730073007301,-0.015065150302101288,Idle,sim_1
0.074007400740074,-0.0014865328608735645,Idle,sim_1
0.075007500750075,-0.01577762009755808,Idle,sim_1
0.07600760076007601,0.00475926037982526,Idle,sim_1
0.07700770077007701,-0.007919327080017122,Idle,sim_1
0.078007800780078,-0.021686883655385285,Idle,sim_1
0.07900790079007901,-0.00858193317032271,Idle,sim_1
0.08000800080008001,-0.02269996976328125,Idle,sim_1
0.081008100810081,-0.002804123246294238,Idle,sim_1
0.082008200820082,-0.00778577582865185,Idle,sim_1
0.08300830083008301,-0.016371000093866855,Idle,sim_1
0.08400840084008401,0.01820539909565091,Idle,sim_1
0.085008500850085,-0.008093377001195135,Idle,sim_1
0.086008600860086,-0.029865476539147045,Idle,sim_1
0.08700870087008701,-0.011869457445265208,Idle,sim_1
0.08800880088008801,0.025503854667614435,Idle,sim_1
0.089008900890089,0.028857090713353163,Idle,sim_1
0.09000900090009001,0.01630465953185733,Idle,sim_1
0.09100910091009101,0.021298723679436353,Idle,sim_1
0.09200920092009202,-0.006701925795776533,Idle,sim_1
0.093009300930093,-0.02732074436715882,Idle,sim_1
0.09400940094009401,0.04762733599684405,Idle,sim_1
0.09500950095009501,0.01283942367585724,Idle,sim_1
0.096009600960096,0.016233790979671474,Idle,sim_1
0.09700970097009701,0.030382241138360445,Idle,sim_1
0.09800980098009801,0.02560512611490941,Idle,sim_1
0.09900990099009901,0.011198894807068139,Idle,sim_1
0.1000100010001,-0.03548839018894895,Idle,sim_1
0.10101010101010101,0.007784650876322225,Idle,sim_1
0.10201020102010201,0.022621765071500533,Idle,sim_1
0.10301030103010302,-0.0003354136480271551,Idle,sim_1
0.104010401040104,0.02856764397522854,Idle,sim_1
0.10501050105010501,0.030067775901044095,Idle,sim_1
0.10601060106010601,0.012688720705139107,Idle,sim_1
0.10701070107010702,0.01850813748759351,Idle,sim_1
0.10801080108010801,-0.01007453920275801,Idle,sim_1
0.10901090109010901,0.008893171773563363,Idle,sim_1
0.11001100110011001,-0.004106619444414832,Idle,sim_1
0.11101110111011102,0.003762718151108377,Idle,sim_1
0.11201120112011201,0.012902332543954939,Idle,sim_1
0.11301130113011301,-0.0203530853255963,Idle,sim_1
0.11401140114011402,0.0017773940998109764,Idle,sim_1
0.115011501150115,-0.008360173723858395,Idle,sim_1
0.11601160116011601,-0.012784272597553409,Idle,sim_1
0.11701170117011701,-0.019737902804506994,Idle,sim_1
0.11801180118011802,-0.017993776733537508,Idle,sim_1
0.11901190119011901,0.024857088317948865,Idle,sim_1
0.12001200120012001,-0.02338371410673336,Idle,sim_1
0.12101210121012101,0.04106834632045531,Idle,sim_1
0.12201220122012202,0.012694438437123472,Idle,sim_1
0.12301230123012301,0.010814773884484787,Idle,sim_1
0.12401240124012401,0.002135102435615909,Idle,sim_1
0.125012501250125,-0.007264252046225372,Idle,sim_1
0.126012601260126,-0.027196704903915906,Idle,sim_1
0.127012701270127,-0.002138039416991972,Idle,sim_1
0.128012801280128,-0.006152555895042473,Idle,sim_1
0.12901290129012902,0.013869264611303405,Idle,sim_1
0.13001300130013002,-0.026323559245336296,Idle,sim_1
0.13101310131013102,0.03701569790395827,Idle,sim_1
0.132013201320132,0.004862151600418841,Idle,sim_1
0.133013301330133,0.002144246173855503,Idle,sim_1
0.134013401340134,-0.008536702678473219,Idle,sim_1
0.135013501350135,-0.0024855208795428294,Idle,sim_1
0.13601360136013602,-0.029853390509232157,Idle,sim_1
0.13701370137013702,0.014887577791137245,Idle,sim_1
0.13801380138013802,0.013816283733154067,Idle,sim_1
0.13901390139013903,0.0002714227134718522,Idle,sim_1
0.14001400140014,-0.027333936526675023,Idle,sim_1
0.141014101410141,0.006443139048900421,Idle,sim_1
0.142014201420142,-0.025000523769161963,Idle,sim_1
0.14301430143014301,0.010939369324936119,Idle,sim_1
0.14401440144014402,-0.02539492540667942,Idle,sim_1
0.14501450145014502,-0.02432023151581186,Idle,sim_1
0.14601460146014603,0.0087441837096518,Idle,sim_1
0.147014701470147,0.013406513027873965,Idle,sim_1
0.148014801480148,0.010113575897046107,Idle,sim_1
0.149014901490149,0.02730890412683019,Idle,sim_1
0.15001500150015,-0.0007630137590513864,Idle,sim_1
0.15101510151015102,-0.010835281694558649,Idle,sim_1
0.15201520152015202,0.031249971577478757,Idle,sim_1
0.15301530153015303,0.015418776166592917,Idle,sim_1
0.15401540154015403,-0.0022552146635788626,Idle,sim_1
0.155015501550155,0.019849669459574823,Idle,sim_1
0.156015601560156,-0.007087897930738286,Idle,sim_1
0.157015701570157,0.010074877714653494,Idle,sim_1
0.15801580158015802,-0.015376368832008904,Idle,sim_1
0.15901590159015902,0.026575795394024878,Idle,sim_1
0.16001600160016002,-0.01867434798787458,Idle,sim_1
0.16101610161016103,-0.010309523320835035,Idle,sim_1
0.162016201620162,-0.010286003187607555,Idle,sim_1
0.163016301630163,0.002676785410456569,Idle,sim_1
0.164016401640164,-0.002369618357529296,Idle,sim_1
0.16501650165016502,0.01963681139981072,Idle,sim_1
0.16601660166016602,0.024331092201735235,Idle,sim_1
0.16701670167016702,0.007526077710225196,Idle,sim_1
0.16801680168016803,0.01763169117305403,Idle,sim_1
0.16901690169016903,0.041996027321824496,Idle,sim_1
0.17001700170017,0.014134790627679417,Idle,sim_1
0.171017101710171,-0.017097902566190096,Idle,sim_1
0.172017201720172,-0.011761779793546567,Idle,sim_1
0.17301730173017302,0.004551195785720489,Idle,sim_1
0.17401740174017402,0.036468533615662026,Idle,sim_1
0.17501750175017503,0.042550282182736814,Idle,sim_1
0.17601760176017603,-0.010832578990592888,Idle,sim_1
0.177017701770177,0.024419690373415973,Idle,sim_1
0.178017801780178,-0.0012315985314263079,Idle,sim_1
0.179017901790179,0.025202322555902604,Idle,sim_1
0.18001800180018002,-0.05202038744308274,Idle,sim_1
0.18101810181018102,0.0017588918649088837,Idle,sim_1
0.18201820182018202,0.02865374437807057,Idle,sim_1
0.18301830183018303,0.014101237943359218,Idle,sim_1
0.18401840184018403,-0.019543152950468698,Idle,sim_1
0.185018501850185,-0.03096872309382226,Idle,sim_1
0.186018601860186,-0.014216882909480177,Idle,sim_1
0.18701870187018702,0.010970564539339313,Idle,sim_1
0.18801880188018802,-0.04196438824033713,Idle,sim_1
0.18901890189018902,0.00202137118534421,Idle,sim_1
0.19001900190019003,-0.014419844794645118,Idle,sim_1
0.19101910191019103,0.009903276765619338,Idle,sim_1
0.192019201920192,0.030525478791582357,Idle,sim_1
0.193019301930193,0.002852533999459216,Idle,sim_1
0.19401940194019401,-0.034187715905258154,Idle,sim_1
0.19501950195019502,-0.039264145146873757,Idle,sim_1
0.19601960196019602,0.02058572662655978,Idle,sim_1
0.19701970197019703,0.02361733970561192,Idle,sim_1
0.19801980198019803,-0.018459390739178762,Idle,sim_1
0.19901990199019903,-0.005272725216082566,Idle,sim_1
0.2000200020002,-0.01011277182405389,Idle,sim_1
0.201020102010201,0.02963088990847819,Idle,sim_1
0.20202020202020202,-0.001672018228979074,Idle,sim_1
0.20302030203020302,0.019447927903284482,Idle,sim_1
0.20402040204020402,0.007231788000679827,Idle,sim_1
0.20502050205020503,0.027111901443041823,Idle,sim_1
0.20602060206020603,0.013306341000044868,Idle,sim_1
0.20702070207020704,0.003714585578247044,Idle,sim_1
0.208020802080208,0.02267044515754176,Idle,sim_1
0.20902090209020902,-0.012933315842229471,Idle,sim_1
0.21002100210021002,-0.047360663940643644,Idle,sim_1
0.21102110211021102,-0.03278610738590522,Idle,sim_1
0.21202120212021203,0.01731014280461664,Idle,sim_1
0.21302130213021303,-0.0178649047612337,Idle,sim_1
0.21402140214021403,-0.021225760212327312,Idle,sim_1
0.215021502150215,-0.012108083012813327,Idle,sim_1
0.21602160216021601,0.007825323072645584,Idle,sim_1
0.21702170217021702,-0.02702951924515016,Idle,sim_1
0.21802180218021802,-0.0030005118030550482,Idle,sim_1
0.21902190219021903,0.009595359063128124,Idle,sim_1
0.22002200220022003,-0.019568821024194865,Idle,sim_1
0.22102210221022103,0.05162546512269471,Idle,sim_1
0.22202220222022204,-0.006338502984865022,Idle,sim_1
0.223022302230223,-0.0038896196814456607,Idle,sim_1
0.22402240224022402,0.017325022554572887,Idle,sim_1
0.22502250225022502,0.010577192305771397,Idle,sim_1
0.22602260226022602,-0.0030885725170751626,Idle,sim_1
0.22702270227022703,0.03318080956246037,Idle,sim_1
0.22802280228022803,0.0007288212548660147,Idle,sim_1
0.22902290229022904,0.026593569725318577,Idle,sim_1
0.23002300230023,0.024518561720587397,Idle,sim_1
0.23102310231023102,-0.00405851243679718,Idle,sim_1
0.23202320232023202,0.004885027552934343,Idle,sim_1
0.23302330233023302,-0.004765363646905691,Idle,sim_1
0.23402340234023403,0.011456527277651856,Idle,sim_1
0.23502350235023503,0.00489577257041993,Idle,sim_1
0.23602360236023603,0.016394129433093884,Idle,sim_1
0.23702370237023704,-0.015836197084546214,Idle,sim_1
0.23802380238023801,0.009092018500175625,Idle,sim_1
0.23902390239023902,-0.00575623167712774,Idle,sim_1
0.24002400240024002,0.034545774167204765,Idle,sim_1
0.24102410241024103,-0.00826650090471153,Idle,sim_1
0.24202420242024203,-0.002478053608053811,Idle,sim_1
0.24302430243024303,0.009335221446624312,Idle,sim_1
0.24402440244024404,0.03725863546725971,Idle,sim_1
0.245024502450245,-0.011610197265931203,Idle,sim_1
0.24602460246024602,0.0075381447848932815,Idle,sim_1
0.24702470247024702,0.015020791546371584,Idle,sim_1
0.24802480248024802,-0.003602952763099959,Idle,sim_1
0.24902490249024903,-0.005906344006236853,Idle,sim_1
0.25002500250025,-0.04286154700760119,Idle,sim_1
0.251025102510251,0.0014769439590186562,Idle,sim_1
0.252025202520252,-0.016185186896674093,Idle,sim_1
0.253025302530253,0.017500377729312972,Idle,sim_1
0.254025402540254,-0.0015454165939952874,Idle,sim_1
0.255025502550255,-0.02607667964077907,Idle,sim_1
0.256025602560256,0.035040127219806004,Idle,sim_1
0.25702570257025703,-0.00637081042971555,Idle,sim_1
0.25802580258025803,0.002608404513034598,Idle,sim_1
0.25902590259025904,-0.025264226566097468,Idle,sim_1
0.26002600260026004,-0.012457835826695445,Idle,sim_1
0.26102610261026105,0.027898245940537733,Idle,sim_1
0.26202620262026205,-0.0003785097566785658,Idle,sim_1
0.26302630263026305,0.00660654398198661,Idle,sim_1
0.264026402640264,-0.028224710445675007,Idle,sim_1
0.265026502650265,0.008356116713370599,Idle,sim_1
0.266026602660266,0.04296507087218103,Idle,sim_1
0.267026702670267,0.013878600501288748,Idle,sim_1
0.268026802680268,-0.05623864430125857,Idle,sim_1
0.269026902690269,-0.02015280357299876,Idle,sim_1
0.27002700270027,0.015773252612236437,Idle,sim_1
0.27102710271027103,-0.019056247419253134,Idle,sim_1
0.27202720272027203,0.006029374078448778,Idle,sim_1
0.27302730273027304,-0.04396463590492728,Idle,sim_1
0.27402740274027404,0.00581697614569357,Idle,sim_1
0.27502750275027504,0.005604321962297186,Idle,sim_1
0.27602760276027605,-0.008435686520542779,Idle,sim_1
0.27702770277027705,-0.022659531632443823,Idle,sim_1
0.27802780278027805,0.02698286140395115,Idle,sim_1
0.279027902790279,-0.028128832084761114,Idle,sim_1
0.28002800280028,-0.00938136035160678,Idle,sim_1
0.281028102810281,-0.004846377439275447,Idle,sim_1
0.282028202820282,0.0044071501412045674,Idle,sim_1
0.283028302830283,0.017245999587876905,Idle,sim_1
0.284028402840284,-0.009673890838234835,Idle,sim_1
0.285028502850285,0.004129050314477436,Idle,sim_1
0.28602860286028603,-0.0019495535320199504,Idle,sim_1
0.28702870287028703,0.006322357900985216,Idle,sim_1
0.28802880288028804,-9.941092533119159e-05,Idle,sim_1
0.28902890289028904,-0.01051007789943768,Idle,sim_1
0.29002900290029004,0.01356660528531635,Idle,sim_1
0.29102910291029105,-0.018081192237474314,Idle,sim_1
0.29202920292029205,0.009823861283936666,Idle,sim_1
0.29302930293029306,0.0010980004241504734,Idle,sim_1
0.294029402940294,0.013278623499243958,Idle,sim_1
0.295029502950295,-0.0045535784527358306,Idle,sim_1
0.296029602960296,0.03671304026393506,Idle,sim_1
0.297029702970297,-0.00912222699150593,Idle,sim_1
0.298029802980298,0.024737829042853977,Idle,sim_1
0.299029902990299,-0.0069676341500565534,Idle,sim_1
0.3000300030003,0.018661879192085225,Idle,sim_1
0.30103010301030103,0.056422596849593123,Idle,sim_1
0.30203020302030203,-0.005470060785271418,Idle,sim_1
0.30303030303030304,-0.002177563672491747,Idle,sim_1
0.30403040304030404,-0.003998973068938511,Idle,sim_1
0.30503050305030505,-0.009780219713794515,Idle,sim_1
0.30603060306030605,-0.00038274606204979564,Idle,sim_1
0.30703070307030705,-0.03819247883875101,Idle,sim_1
0.30803080308030806,0.00947960847007146,Idle,sim_1
0.309030903090309,0.021735997545909366,Idle,sim_1
0.31003100310031,0.035138531445876045,Idle,sim_1
0.311031103110311,0.023821164097966065,Idle,sim_1
0.312031203120312,-0.01670304860638602,Idle,sim_1
0.313031303130313,0.03356109348252382,Idle,sim_1
0.314031403140314,0.036931921149011476,Idle,sim_1
0.31503150315031503,0.038470455540187166,Idle,sim_1
0.31603160316031603,0.0006018193270681197,Idle,sim_1
0.31703170317031704,0.01612955195146833,Idle,sim_1
0.31803180318031804,-0.010244912769750307,Idle,sim_1
0.31903190319031904,0.015346163595071334,Idle,sim_1
0.32003200320032005,0.0026445003903833282,Idle,sim_1
0.32103210321032105,0.00604744856619667,Idle,sim_1
0.32203220322032206,-0.007592171710912003,Idle,sim_1
0.32303230323032306,-0.019990341111406674,Idle,sim_1
0.324032403240324,0.015894001337777172,Idle,sim_1
0.325032503250325,0.017024272930482375,Idle,sim_1
0.326032603260326,-0.028479805238434724,Idle,sim_1
0.327032703270327,0.01960630683740598,Idle,sim_1
0.328032803280328,0.04374466981945261,Idle,sim_1
0.329032903290329,-0.0165680194449093,Idle,sim_1
0.33003300330033003,0.000698249290857871,Idle,sim_1
0.33103310331033103,0.018295965744365237,Idle,sim_1
0.33203320332033204,-0.018634596018503577,Idle,sim_1
0.33303330333033304,-0.023684701358817645,Idle,sim_1
0.33403340334033405,-0.03707212307626824,Idle,sim_1
0.33503350335033505,-0.013548823170251313,Idle,sim_1
0.33603360336033605,0.00614529247258266,Idle,sim_1
0.33703370337033706,-0.023845079026941093,Idle,sim_1
0.33803380338033806,0.03160772422572821,Idle,sim_1
0.339033903390339,0.016419817233765618,Idle,sim_1
0.34003400340034,0.021251578873480045,Idle,sim_1
0.341034103410341,-0.017781968276994218,Idle,sim_1
0.342034203420342,-0.011072950978212077,Idle,sim_1
0.343034303430343,0.01438109447294738,Idle,sim_1
0.344034403440344,-0.004830939159213403,Idle,sim_1
0.34503450345034503,0.008964650049384265,Idle,sim_1
0.34603460346034604,-0.01989658118876658,Idle,sim_1
0.34703470347034704,-0.004128929220377022,Idle,sim_1
0.34803480348034804,0.010596773807110691,Idle,sim_1
0.34903490349034905,-0.02346806088031266,Idle,sim_1
0.35003500350035005,-0.019841196486530176,Idle,sim_1
0.35103510351035105,0.02559197859800291,Idle,sim_1
0.35203520352035206,-0.016740291396340447,Idle,sim_1
0.35303530353035306,-0.009583168345442513,Idle,sim_1
0.354035403540354,-0.012697136073032864,Idle,sim_1
0.355035503550355,0.02538767344479555,Idle,sim_1
0.356035603560356,-0.00019912622387339974,Idle,sim_1
0.357035703570357,0.02155244299047444,Idle,sim_1
0.358035803580358,-0.018552922541448413,Idle,sim_1
0.35903590359035903,-0.0038445654375056848,Idle,sim_1
0.36003600360036003,0.030751343281631996,Idle,sim_1
0.36103610361036104,0.004392199005603505,Idle,sim_1
0.36203620362036204,-0.0074294434271311785,Idle,sim_1
0.36303630363036304,0.008076140465523471,Idle,sim_1
0.36403640364036405,-0.0007886671259525674,Idle,sim_1
0.36503650365036505,-0.007707806065605529,Idle,sim_1
0.36603660366036606,-0.008990850713112066,Idle,sim_1
0.36703670367036706,0.005801931042511631,Idle,sim_1
0.36803680368036806,-0.005870037121796114,Idle,sim_1
0.369036903690369,0.01993297040777352,Idle,sim_1
0.37003700370037,0.01775394774444869,Idle,sim_1
0.371037103710371,0.0017301786727723842,Idle,sim_1
0.372037203720372,-0.014264306916334074,Idle,sim_1
0.373037303730373,-0.01874613637328171,Idle,sim_1
0.37403740374037403,-0.024382718448160926,Idle,sim_1
0.37503750375037503,-0.031392312962036276,Idle,sim_1
0.37603760376037604,-0.001964662595990956,Idle,sim_1
0.37703770377037704,0.0069396862428853815,Idle,sim_1
0.37803780378037805,-0.01412719920567244,Idle,sim_1
0.37903790379037905,0.03689645682488212,Idle,sim_1
0.38003800380038005,0.040711768052331385,Idle,sim_1
0.38103810381038106,0.00436252189496106,Idle,sim_1
0.38203820382038206,-0.03781037778972817,Idle,sim_1
0.38303830383038306,0.0007967599867733688,Idle,sim_1
0.384038403840384,-0.018311075909226423,Idle,sim_1
0.385038503850385,-0.03607996561790444,Idle,sim_1
0.386038603860386,-0.016082059652584704,Idle,sim_1
0.387038703870387,-0.0027375299586732417,Idle,sim_1
0.38803880388038803,-0.044540857382967314,Idle,sim_1
0.38903890389038903,-0.0251467109097044,Idle,sim_1
0.39003900390039004,0.007936763441279913,Idle,sim_1
0.39103910391039104,-0.04186803172938503,Idle,sim_1
0.39203920392039204,-0.013696078470583753,Idle,sim_1
0.39303930393039305,-0.00516251665239178,Idle,sim_1
0.39403940394039405,0.025943632476312338,Idle,sim_1
0.39503950395039505,0.0025807626186869314,Idle,sim_1
0.39603960396039606,0.0003427784900958673,Idle,sim_1
0.39703970397039706,-0.03401907998921549,Idle,sim_1
0.39803980398039807,0.018598210897585378,Idle,sim_1
0.39903990399039907,-0.01088202500881846,Idle,sim_1
0.4000400040004,-0.02448672142793083,Idle,sim_1
0.401040104010401,0.0028355406933709866,Idle,sim_1
0.402040204020402,0.009894053856813691,Idle,sim_1
0.40304030403040303,0.013387054016676662,Idle,sim_1
0.40404040404040403,-0.005272002968947297,Idle,sim_1
0.40504050405040504,-0.008338689363732959,Idle,sim_1
0.40604060406040604,-0.0032239725187296724,Idle,sim_1
0.40704070407040704,-0.001363192083902105,Idle,sim_1
0.40804080408040805,0.013576387628825628,Idle,sim_1
0.40904090409040905,0.013166931197043312,Idle,sim_1
0.41004100410041006,0.03426168760261352,Idle,sim_1
0.41104110411041106,0.008129730803164594,Idle,sim_1
0.41204120412041206,-0.00466278694844794,Idle,sim_1
0.41304130413041307,0.022873942225245962,Idle,sim_1
0.41404140414041407,-0.012480504648120519,Idle,sim_1
0.415041504150415,-0.025332410691996023,Idle,sim_1
0.416041604160416,0.007898644340999558,Idle,sim_1
0.417041704170417,-0.008057327857193274,Idle,sim_1
0.41804180418041803,-0.01926247096891795,Idle,sim_1
0.41904190419041903,0.0032084630313162113,Idle,sim_1
0.42004200420042004,0.017563759280791916,Idle,sim_1
0.42104210421042104,0.013398770336246589,Idle,sim_1
0.42204220422042205,0.000629254805023317,Idle,sim_1
0.42304230423042305,-0.024820878279078206,Idle,sim_1
0.42404240424042405,0.007727488847214492,Idle,sim_1
0.42504250425042506,-0.01654260980460314,Idle,sim_1
0.42604260426042606,-0.011433856916137323,Idle,sim_1
0.42704270427042706,0.027536649900672366,Idle,sim_1
0.42804280428042807,0.019255933554665018,Idle,sim_1
0.4290429042904291,-0.028395171741850626,Idle,sim_1
0.43004300430043,-0.00462246172959507,Idle,sim_1
0.431043104310431,-0.020566543371724144,Idle,sim_1
0.43204320432043203,0.006908905996666689,Idle,sim_1
0.43304330433043303,0.012072687723436962,Idle,sim_1
0.43404340434043404,0.02475689094119801,Idle,sim_1
0.43504350435043504,-0.008627981821682503,Idle,sim_1
0.43604360436043604,-0.012683461495793705,Idle,sim_1
0.43704370437043705,0.01181473230252698,Idle,sim_1
0.43804380438043805,0.02378531618452644,Idle,sim_1
0.43904390439043905,-0.027755027475567764,Idle,sim_1
0.44004400440044006,-0.04049712534343052,Idle,sim_1
0.44104410441044106,0.016520478778158522,Idle,sim_1
0.44204420442044207,0.0019516703609953891,Idle,sim_1
0.44304430443044307,-0.0013191341266965034,Idle,sim_1
0.4440444044404441,-0.005770289681597303,Idle,sim_1
0.445044504450445,-0.001403511578232033,Idle,sim_1
0.446044604460446,0.022214496437042496,Idle,sim_1
0.44704470447044703,0.02796455296750211,Idle,sim_1
0.44804480448044803,0.01457795199600009,Idle,sim_1
0.44904490449044904,-0.02963200744772801,Idle,sim_1
0.45004500450045004,-0.009085936949998496,Idle,sim_1
0.45104510451045104,-0.022197229076189772,Idle,sim_1
0.45204520452045205,-0.007924822910849876,Idle,sim_1
0.45304530453045305,0.028057201184835484,Idle,sim_1
0.45404540454045406,0.0015794729977078284,Idle,sim_1
0.45504550455045506,0.023592223256208054,Idle,sim_1
0.45604560456045606,0.004332719223041085,Idle,sim_1
0.45704570457045707,-0.009139057727238177,Idle,sim_1
0.45804580458045807,-0.0042505432702373835,Idle,sim_1
0.4590459045904591,-0.02697088095973583,Idle,sim_1
0.46004600460046,-0.0005481359636756079,Idle,sim_1
0.461046104610461,0.016588982587619646,Idle,sim_1
0.46204620462046203,0.026180296023487513,Idle,sim_1
0.46304630463046303,0.027805742784209594,Idle,sim_1
0.46404640464046404,-0.015727438065488812,Idle,sim_1
0.46504650465046504,-0.0009486542851467794,Idle,sim_1
0.46604660466046605,0.016704190331486492,Idle,sim_1
0.46704670467046705,0.006259258737139461,Idle,sim_1
0.46804680468046805,5.248277699132777e-05,Idle,sim_1
0.46904690469046906,-0.007226523821127209,Idle,sim_1
0.47004700470047006,0.013318351622997096,Idle,sim_1
0.47104710471047107,-0.007697965530071618,Idle,sim_1
0.47204720472047207,0.004041668375116425,Idle,sim_1
0.4730473047304731,-0.005847275571683003,Idle,sim_1
0.4740474047404741,0.01010327587674716,Idle,sim_1
0.475047504750475,0.005479771747039629,Idle,sim_1
0.47604760476047603,-0.014708047656809895,Idle,sim_1
0.47704770477047703,-0.014308428882146436,Idle,sim_1
0.47804780478047804,0.0110703288665303,Idle,sim_1
0.47904790479047904,-0.004803904436993619,Idle,sim_1
0.48004800480048004,-0.0037142417385471705,Idle,sim_1
0.48104810481048105,0.021139895499517176,Idle,sim_1
0.48204820482048205,0.016786357789483473,Idle,sim_1
0.48304830483048306,-0.021306148937717956,Idle,sim_1
0.48404840484048406,0.01100086573741258,Idle,sim_1
0.48504850485048506,0.003553242350091742,Idle,sim_1
0.48604860486048607,0.01332677970112199,Idle,sim_1
0.48704870487048707,-0.01789312042752362,Idle,sim_1
0.4880488048804881,-0.023078063684900004,Idle,sim_1
0.4890489048904891,0.0447762678808303,Idle,sim_1
0.49004900490049,-0.019610899737970155,Idle,sim_1
0.49104910491049103,0.00949601166799764,Idle,sim_1
0.49204920492049203,0.029214246501094332,Idle,sim_1
0.49304930493049304,0.0027773969334395836,Idle,sim_1
0.49404940494049404,-0.019766260532413506,Idle,sim_1
0.49504950495049505,0.002804027554902399,Idle,sim_1
0.49604960496049605,0.024999282131689653,Idle,sim_1
0.49704970497049705,0.005430839556289682,Idle,sim_1
0.49804980498049806,-0.04698630741720322,Idle,sim_1
0.49904990499049906,-0.0027833451778487344,Idle,sim_1
0.5000500050005,-0.02058823971235062,Idle,sim_1
0.5010501050105011,-0.006685486702525738,Idle,sim_1
0.502050205020502,-0.03892310191364977,Idle,sim_1
0.5030503050305031,0.035650703285451474,Idle,sim_1
0.504050405040504,0.013793153912012052,Idle,sim_1
0.5050505050505051,-0.010219449053483898,Idle,sim_1
0.506050605060506,0.0022997967496636053,Idle,sim_1
0.5070507050705071,-0.004392054986449181,Idle,sim_1
0.508050805080508,-0.036616100960011,Idle,sim_1
0.5090509050905091,0.03863109308348987,Idle,sim_1
0.51005100510051,-0.06297040544841814,Idle,sim_1
